65.00 0.00076200 0.00006300 64.30685282 64.30685282 0.00035300
65.50 0.00067800 0.00006300 64.80685282 64.80685282 0.00035500
66.00 0.00064900 0.00006000 65.30685282 65.30685282 0.00039200
66.50 0.00065500 0.00006400 65.80685282 65.80685282 0.00035100
67.00 0.00060700 0.00006400 66.30685282 66.30685282 0.00035100
67.50 0.00060600 0.00006300 66.80685282 66.80685282 0.00035200
68.00 0.00062500 0.00006600 67.30685282 67.30685282 0.00035800
68.50 0.00061900 0.00006100 67.80685282 67.80685282 0.00035000
69.00 0.00061800 0.00006100 68.30685282 68.30685282 0.00034700
69.50 0.00061900 0.00006200 68.80685282 68.80685282 0.00034800
70.00 0.00061800 0.00006100 69.30685282 69.30685282 0.00034400
70.50 0.00061800 0.00006100 69.80685282 69.80685282 0.00034000
71.00 0.00061800 0.00008900 70.30685282 70.30685282 0.00047800
71.50 0.00061800 0.00006300 70.80685282 70.80685282 0.00034600
72.00 0.00061700 0.00006200 71.30685282 71.30685282 0.00034600
72.50 0.00061700 0.00006200 71.80685282 71.80685282 0.00038000
73.00 0.00063300 0.00006200 72.30685282 72.30685282 0.00034600
73.50 0.00061700 0.00006200 72.80685282 72.80685282 0.00034600
74.00 0.00069100 0.00006200 73.30685282 73.30685282 0.00039400
74.50 0.00065800 0.00006100 73.80685282 73.80685282 0.00039400
75.00 0.00066000 0.00006200 74.30685282 74.30685282 0.00034600
75.50 0.00061700 0.00006200 74.80685282 74.80685282 0.00034700
76.00 0.00074300 0.00006200 75.30685282 75.30685282 0.00037800
76.50 0.00061800 0.00006100 75.80685282 75.80685282 0.00034700
77.00 0.00067800 0.00006200 76.30685282 76.30685282 0.00034100
77.50 0.00059100 0.00006200 76.80685282 76.80685282 0.00034300
78.00 0.00058900 0.00006200 77.30685282 77.30685282 0.00034100
78.50 0.00061500 0.00006000 77.80685282 77.80685282 0.00035200
79.00 0.00058900 0.00006000 78.30685282 78.30685282 0.00034200
79.50 0.00057700 0.00005700 78.80685282 78.80685282 0.00032400
80.00 0.00057600 0.00005700 79.30685282 79.30685282 0.00032300
80.50 0.00078000 0.00005800 79.80685282 79.80685282 0.00032600
81.00 0.00057600 0.00005700 80.30685282 80.30685282 0.00032200
81.50 0.00057700 0.00005800 80.80685282 80.80685282 0.00032800
82.00 0.00057500 0.00005800 81.30685282 81.30685282 0.00032300
82.50 0.00057600 0.00005700 81.80685282 81.80685282 0.00047700
83.00 0.00057600 0.00005700 82.30685282 82.30685282 0.00032900
83.50 0.00057600 0.00005700 82.80685282 82.80685282 0.00032300
84.00 0.00070800 0.00005700 83.30685282 83.30685282 0.00032300
84.50 0.00057500 0.00005700 83.80685282 83.80685282 0.00034300
85.00 0.00061700 0.00006100 84.30685282 84.30685282 0.00034600
85.50 0.00061800 0.00006100 84.80685282 84.80685282 0.00034500
86.00 0.00061700 0.00006100 85.30685282 85.30685282 0.00035100
86.50 0.00061800 0.00006100 85.80685282 85.80685282 0.00034600
87.00 0.00061700 0.00006100 86.30685282 86.30685282 0.00034600
87.50 0.00061800 0.00006200 86.80685282 86.80685282 0.00035100
88.00 0.00061600 0.00006200 87.30685282 87.30685282 0.00034500
88.50 0.00068900 0.00006100 87.80685282 87.80685282 0.00034700
89.00 0.00062300 0.00006100 88.30685282 88.30685282 0.00034600
89.50 0.00066300 0.00005700 88.80685282 88.80685282 0.00032200
90.00 0.00057600 0.00005800 89.30685282 89.30685282 0.00032200
90.50 0.00058100 0.00005700 89.80685282 89.80685282 0.00032300
91.00 0.00057600 0.00005700 90.30685282 90.30685282 0.00038700
91.50 0.00055200 0.00005700 90.80685282 90.80685282 0.00031500
92.00 0.00055000 0.00005700 91.30685282 91.30685282 0.00033000
92.50 0.00057800 0.00005700 91.80685282 91.80685282 0.00031500
93.00 0.00064200 0.00005700 92.30685282 92.30685282 0.00048600
93.50 0.00095400 0.00015600 92.80685282 92.80685282 0.00047600
94.00 0.00083900 0.00006200 93.30685282 93.30685282 0.00036700
94.50 0.00081400 0.00011800 93.80685282 93.80685282 0.00039800
95.00 0.00061700 0.00006100 94.30685282 94.30685282 0.00034700
95.50 0.00061800 0.00006200 94.80685282 94.80685282 0.00034500
96.00 0.00082000 0.00006100 95.30685282 95.30685282 0.00043800
96.50 0.00088500 0.00010700 95.80685282 95.80685282 0.00051000
97.00 0.00063200 0.00006100 96.30685282 96.30685282 0.00034700
97.50 0.00061800 0.00006100 96.80685282 96.80685282 0.00034700
98.00 0.00067700 0.00006200 97.30685282 97.30685282 0.00042400
98.50 0.00070800 0.00006200 97.80685282 97.80685282 0.00034700
99.00 0.00092100 0.00006100 98.30685282 98.30685282 0.00034500
99.50 0.00066300 0.00006200 98.80685282 98.80685282 0.00034500
100.00 0.00061700 0.00006100 99.30685282 99.30685282 0.00034600
100.50 0.00061600 0.00006200 99.80685282 99.80685282 0.00034600
101.00 0.00061600 0.00006100 100.30685282 100.30685282 0.00034600
101.50 0.00061700 0.00006100 100.80685282 100.80685282 0.00034600
