0.2666178753        0.0019268187        0.0000273928        0.0000188402
0.2614002890        0.0021049413        0.0000187585        0.0000187907
0.2642746732        0.0018234095        0.0000034141        0.0000243990
0.2665623034        0.0018878298       -0.0000221575        0.0000266575
0.2639899131        0.0019871955        0.0000207763        0.0000378331
0.2663160029        0.0017798258        0.0000057739        0.0000367682
0.2666943681        0.0019864531       -0.0000348355        0.0000499270
0.2671752966        0.0020582273       -0.0000360209        0.0000556457
0.2611326331        0.0019762579        0.0001230212        0.0000606010
0.2665570602        0.0023854815        0.0000045985        0.0000791432
0.2662479430        0.0022505885       -0.0000276190        0.0000858731
0.2660451345        0.0019790885       -0.0000555716        0.0000801394
0.2679058185        0.0019974319       -0.0001592754        0.0000949975
0.2642744694        0.0017099659        0.0000317104        0.0000891859
0.2649674602        0.0019957310       -0.0000068661        0.0001045347
0.2619624594        0.0018721159        0.0001619301        0.0001044213
0.2674765292        0.0017101351       -0.0001113232        0.0001039417
0.2653101418        0.0019660785        0.0000334870        0.0001259547
0.2675196978        0.0020116326       -0.0000344844        0.0001344342
0.2654362943        0.0021645312       -0.0000489651        0.0001517221
0.2673364639        0.0019295013       -0.0001192368        0.0001423004
0.2661091051        0.0017600103        0.0000172020        0.0001312780
0.2642940112        0.0017528653        0.0001127358        0.0001425729
0.2629541029        0.0017937045        0.0002347178        0.0001564566
0.2671252381        0.0019861474       -0.0000336965        0.0001848300
0.2674490508        0.0021091754       -0.0000743484        0.0001988226
0.2687033498        0.0018820784       -0.0001729634        0.0001842190
0.2622324430        0.0020999272        0.0004296277        0.0002099532
0.2667814888        0.0019590662       -0.0000089177        0.0002003481
0.2655560220        0.0019658089        0.0001353184        0.0002095741
0.2654918296        0.0018650329        0.0001734667        0.0002057210
0.2684660473        0.0019174107       -0.0002058046        0.0002167127
0.2641846994        0.0017639490        0.0003025067        0.0002132055
0.2699358920        0.0018850916       -0.0003545609        0.0002258558
0.2672007916        0.0018937031        0.0000516609        0.0002222207
0.2673168032        0.0019638041       -0.0000434470        0.0002590199
0.2675218848        0.0019903082        0.0000211299        0.0002649999
0.2684678041        0.0019989840       -0.0001608379        0.0002607923
0.2670849692        0.0021786206        0.0001082812        0.0003039867
0.2628801450        0.0018720779        0.0007221895        0.0002562559
0.2680843694        0.0017933327       -0.0000446075        0.0002775638
0.2694070530        0.0022042608       -0.0001560659        0.0003185324
0.2659358127        0.0019717583        0.0003943186        0.0003096455
0.2672588848        0.0019758033        0.0001176781        0.0003047306
0.2703716545        0.0019249905       -0.0002611326        0.0003166637
0.2711799920        0.0018271162       -0.0003075833        0.0002952244
0.2708744016        0.0020156091       -0.0003147549        0.0003217232
0.2698067650        0.0018600594       -0.0001269999        0.0002979461
0.2723193497        0.0018556343       -0.0006070117        0.0003180630
0.2664498904        0.0015956448        0.0005070782        0.0002853223
0.2693215684        0.0020927691        0.0002093377        0.0003581819
0.2694036073        0.0018120710        0.0000595195        0.0003286262
0.2674556521        0.0020323461        0.0004888610        0.0003977545
0.2697584867        0.0018348562        0.0000853910        0.0003516903
0.2699298938        0.0016911075        0.0002040395        0.0003038781
0.2718425781        0.0017570781       -0.0000264534        0.0003406571
0.2694884929        0.0019881465        0.0002951179        0.0004219042
0.2691424152        0.0018814278        0.0003936523        0.0003816245
0.2693701351        0.0017365916        0.0004181993        0.0003606057
0.2685856800        0.0017863845        0.0007170124        0.0003769765
0.2713697919        0.0017106246        0.0000762922        0.0003744588
0.2732556533        0.0019020814       -0.0004566109        0.0004189455
0.2689712787        0.0018357810        0.0005797698        0.0004121074
0.2687118063        0.0015607677        0.0006698190        0.0003530851
0.2740322527        0.0018900247       -0.0004497771        0.0004427047
0.2733101395        0.0020195953        0.0000153671        0.0004631064
0.2733178571        0.0017614464        0.0000845927        0.0004244694
0.2727131868        0.0017185893        0.0001641464        0.0004060128
0.2740909463        0.0018113774       -0.0000071454        0.0004558357
0.2727931178        0.0018861214        0.0003288590        0.0004451244
0.2735306175        0.0019427022        0.0001298122        0.0004731277
0.2723794478        0.0018754146        0.0005438165        0.0004685822
0.2731354212        0.0017944956        0.0003908193        0.0004330478
0.2742570554        0.0018013764        0.0002136032        0.0004549574
0.2756893064        0.0018806632       -0.0001624179        0.0004949411
0.2751709677        0.0018093668        0.0000852054        0.0004551874
0.2747580337        0.0018965033        0.0005031209        0.0005022507
0.2749894017        0.0018156712        0.0001668492        0.0004771359
0.2773505439        0.0018054209       -0.0001248317        0.0004793252
0.2749476669        0.0019892874        0.0004226348        0.0005418213
0.2780794481        0.0019813716       -0.0002970049        0.0005486088
0.2769039524        0.0019965860        0.0000287099        0.0005547654
0.2808554079        0.0019880852       -0.0007439286        0.0005593191
0.2759583194        0.0019005825        0.0003175795        0.0005347019
0.2776200390        0.0017937124        0.0001319618        0.0005160258
0.2788455293        0.0018044675       -0.0000111571        0.0005111591
0.2789737053        0.0018993635        0.0000100667        0.0005557914
0.2784385354        0.0018898887        0.0003612143        0.0005384219
0.2782436394        0.0019117415        0.0006223800        0.0005496319
0.2795070474        0.0017328078        0.0000463947        0.0005024721
0.2796214296        0.0019189214        0.0002526826        0.0005693006
0.2792887460        0.0019939771        0.0002897327        0.0005942951
0.2807732943        0.0017979333        0.0000654083        0.0005553190
0.2763006053        0.0017491845        0.0016089584        0.0005625339
0.2800272743        0.0019469911        0.0004336857        0.0006249356
0.2815116513        0.0018598949       -0.0000141451        0.0005895141
0.2842290849        0.0018050322       -0.0006895786        0.0005783394
0.2838154762        0.0016634112       -0.0003245147        0.0005295921
0.2816929206        0.0017881894        0.0005415375        0.0005899062
0.2818310102        0.0017972455        0.0004146405        0.0005802575
0.2867052409        0.0017898234       -0.0010531934        0.0005966019
0.2860641489        0.0019147540       -0.0004609685        0.0006118314
0.2838867848        0.0019099431        0.0001511289        0.0006517546
0.2820230411        0.0017600374        0.0008519478        0.0005927389
0.2843714285        0.0017733809        0.0003053233        0.0005997248
0.2839735029        0.0018398781        0.0004688247        0.0006271694
0.2854161445        0.0016195674        0.0000739536        0.0005735842
0.2865344925        0.0019636544       -0.0002356147        0.0006949822
0.2875638165        0.0019472047       -0.0004320014        0.0007015396
0.2867711238        0.0016736167        0.0000510777        0.0006068655
0.2881649684        0.0016507056       -0.0001961070        0.0005876284
0.2891507532        0.0019847599       -0.0004155602        0.0007032094
0.2883226520        0.0020572797       -0.0000005630        0.0007507855
0.2894487544        0.0017169638       -0.0002709597        0.0006295394
0.2896459826        0.0017448319       -0.0002863103        0.0006557999
0.2872624640        0.0017883039        0.0009013534        0.0006707451
0.2909111182        0.0019226543       -0.0000916392        0.0007108776
0.2899254056        0.0017465807        0.0001431992        0.0006763344
0.2931689746        0.0018770568       -0.0009057161        0.0006952626
0.2910609833        0.0018000582        0.0000434752        0.0006947128
0.2898586158        0.0017152183        0.0006410286        0.0006495695
0.2900380014        0.0016159614        0.0007820606        0.0006386375
0.2921582701        0.0018378853        0.0000020564        0.0007020969
0.2914791996        0.0017859292        0.0003528786        0.0007212695
0.2918392848        0.0019990308        0.0007970313        0.0007671589
0.2900870912        0.0017156708        0.0015247856        0.0006867871
0.2937133762        0.0017165060        0.0001992255        0.0006794947
0.2942134850        0.0018099779        0.0003186063        0.0006952749
0.2962769374        0.0018154706       -0.0003066419        0.0007052162
0.2969172118        0.0019302500       -0.0004501332        0.0008077383
0.2944972280        0.0016463007        0.0005730748        0.0006668848
0.2966271602        0.0016841121        0.0000791987        0.0006700762
0.2962438381        0.0016994269        0.0001569859        0.0006888403
0.2978138034        0.0017102077       -0.0001159729        0.0007217476
0.2985162525        0.0016993806       -0.0001828068        0.0007169957
0.2975468127        0.0016733067        0.0002835257        0.0006928762
0.3000390962        0.0016401202       -0.0004208881        0.0006841698
0.2972026335        0.0018983162        0.0010220849        0.0007602893
0.3017266628        0.0017471874       -0.0009743172        0.0007398700
0.3011726026        0.0016613081       -0.0003112995        0.0007152862
0.2987005544        0.0013388327        0.0009373024        0.0005703703
0.2998017433        0.0015199807        0.0005031903        0.0006717978
0.3027400488        0.0018549970       -0.0004885415        0.0007932013
0.3005752330        0.0017211451        0.0004633230        0.0007363821
0.3059761151        0.0018675273       -0.0012687592        0.0008184360
0.3022933100        0.0015374938        0.0006697408        0.0006571537
0.3024125033        0.0015898301        0.0005466874        0.0006951155
0.3051966872        0.0018495718       -0.0002176988        0.0008022648
0.3040937402        0.0014591990        0.0004247477        0.0006277958
0.3024380809        0.0016674826        0.0013031814        0.0007260145
0.3042520046        0.0015431209        0.0008357393        0.0006483554
0.3060391146        0.0017126025        0.0002692978        0.0007853302
0.3077527663        0.0016090479       -0.0002438871        0.0007195482
0.3069594086        0.0017323905        0.0000708870        0.0007596433
0.3063818251        0.0018348352        0.0008664628        0.0008147820
0.3105657431        0.0015635947       -0.0008856707        0.0006889118
0.3105947725        0.0017045513       -0.0006463598        0.0007658909
0.3102115053        0.0016758326       -0.0004680113        0.0007627698
0.3098497726        0.0016118720        0.0000487673        0.0007462927
0.3087185668        0.0016446057        0.0007612276        0.0007618382
0.3082096627        0.0016078632        0.0011094867        0.0007407539
0.3091867859        0.0016975642        0.0010489448        0.0007987204
0.3119423667        0.0014831223        0.0001758570        0.0006885679
0.3150659693        0.0016496199       -0.0010196370        0.0007861509
0.3117448813        0.0018736156        0.0008090102        0.0008602716
0.3138195594        0.0017620520        0.0002655233        0.0008242267
0.3137580104        0.0016390918        0.0001710596        0.0007834001
0.3145458745        0.0017807815        0.0002818955        0.0008597153
0.3169941251        0.0017741005       -0.0008100385        0.0008337684
0.3157371246        0.0016318445        0.0000126531        0.0007772032
0.3162961017        0.0016856821        0.0000938005        0.0008244570
0.3158257907        0.0017168506        0.0006679772        0.0008487697
0.3168153206        0.0017772855        0.0002900553        0.0008580298
0.3195244488        0.0017268026       -0.0007047271        0.0008345617
0.3190901190        0.0017230766       -0.0001901915        0.0008236374
0.3174814401        0.0015802646        0.0008483602        0.0007555569
0.3180156124        0.0018019278        0.0008451690        0.0008723453
0.3217221423        0.0016374170       -0.0006574883        0.0008199433
0.3220014917        0.0016176540       -0.0006491513        0.0007813463
0.3234909535        0.0015403741       -0.0007322035        0.0007687189
0.3235279030        0.0016805638       -0.0009696689        0.0008165563
0.3202183754        0.0016491061        0.0011998870        0.0008125806
0.3229509670        0.0016615557        0.0000802974        0.0008299063
0.3217978724        0.0015514794        0.0008497619        0.0007756199
0.3238398526        0.0017198555       -0.0000927944        0.0008574969
0.3251115345        0.0014950799       -0.0002424655        0.0007395360
0.3239323345        0.0014567901        0.0004878742        0.0007249523
0.3229104859        0.0017404049        0.0014214519        0.0008569670
0.3258937671        0.0016200487        0.0002628160        0.0008052865
0.3270599984        0.0015471442       -0.0000099342        0.0007873555
0.3286645164        0.0018229205       -0.0006473698        0.0009280032
0.3280045522        0.0016093889       -0.0002646698        0.0008150791
0.3264179289        0.0016706504        0.0004469552        0.0008348416
0.3280695854        0.0015016893        0.0003760441        0.0007446585
0.3317228585        0.0016194595       -0.0013735268        0.0008192366
0.3295002032        0.0017547101        0.0002855852        0.0009135125
0.3317306336        0.0014741556       -0.0008586002        0.0007705419
0.3315053153        0.0015260456       -0.0005636902        0.0007702917
0.3335514195        0.0014868029       -0.0011918264        0.0007923636
